zip,demo,2015,2014,2013,2012,2011,2010,2009,total
60491,Hispanic Male,0,0,0,1,0,0,0,1
60491,Hispanic Female,0,0,0,0,0,0,0,0
60491,Asian Male,0,0,0,0,0,0,0,0
60491,Asian Female,0,0,0,0,0,0,0,0
60501,Black Male,0,0,1,0,0,0,0,1
60501,Black Female,0,0,0,0,0,0,0,0
60501,White Male,0,0,0,0,0,0,0,0
60501,White Female,0,0,0,0,0,0,0,0
60501,Hispanic Male,0,0,0,1,1,0,2,4
60501,Hispanic Female,0,0,0,0,0,0,0,0
60501,Asian Male,0,0,0,0,0,0,0,0
60501,Asian Female,0,0,0,0,0,0,0,0
60510,Black Male,0,0,0,0,0,0,1,1
60510,Black Female,0,0,0,0,0,0,0,0
60510,White Male,0,0,0,0,0,0,0,0
60510,White Female,0,0,0,0,0,0,0,0
60510,Hispanic Male,0,0,0,0,0,0,0,0
60510,Hispanic Female,0,0,0,0,0,0,0,0
60510,Asian Male,0,0,0,0,0,0,0,0
60510,Asian Female,0,0,0,0,0,0,0,0
60527,Black Male,1,0,0,0,0,0,0,1
60527,Black Female,0,0,0,0,0,0,0,0
60527,White Male,0,0,0,0,0,0,0,0
60527,White Female,0,0,0,0,0,0,0,0
60527,Hispanic Male,0,0,0,0,0,0,0,0
60527,Hispanic Female,0,0,0,0,0,0,0,0
60527,Asian Male,0,0,0,0,0,0,0,0
60527,Asian Female,0,0,0,0,0,0,0,0
60534,Black Male,0,0,0,0,0,0,1,1
60534,Black Female,0,0,0,0,0,0,0,0
60534,White Male,0,0,0,0,0,0,0,0
60534,White Female,0,0,0,0,0,0,0,0
60534,Hispanic Male,1,0,0,0,0,0,0,1
60534,Hispanic Female,0,0,0,0,0,0,0,0
60534,Asian Male,0,0,0,0,0,0,0,0
60534,Asian Female,0,0,0,0,0,0,0,0
60563,Black Male,0,1,0,0,0,0,0,1
60563,Black Female,0,0,0,0,0,0,0,0
60563,White Male,0,0,0,0,0,0,0,0
60563,White Female,0,0,0,0,0,0,0,0
60563,Hispanic Male,0,0,0,0,0,0,0,0
60563,Hispanic Female,0,0,0,0,0,0,0,0
60563,Asian Male,0,0,0,0,0,0,0,0
60563,Asian Female,0,0,0,0,0,0,0,0
60586,Black Male,0,0,0,0,0,0,0,0
60586,Black Female,0,0,0,0,0,0,0,0
60586,White Male,0,0,0,0,0,0,0,0
60586,White Female,0,0,0,0,0,0,0,0
60586,Hispanic Male,0,1,0,0,0,0,0,1
60586,Hispanic Female,0,0,0,0,0,0,0,0
60586,Asian Male,0,0,0,0,0,0,0,0
60586,Asian Female,0,0,0,0,0,0,0,0
60601,Black Male,0,1,1,5,3,0,2,12
60601,Black Female,0,0,0,0,0,0,0,0
60601,White Male,0,0,0,0,0,0,0,0
60601,White Female,0,0,0,0,0,0,0,0
60601,Hispanic Male,0,0,1,0,2,0,0,3
60601,Hispanic Female,0,0,0,0,0,0,0,0
60601,Asian Male,0,0,0,0,0,0,0,0
60601,Asian Female,0,0,0,0,0,0,0,0
60602,Black Male,0,1,0,0,0,0,0,1
60602,Black Female,0,0,0,0,0,0,0,0
60602,White Male,0,0,0,0,0,0,0,0
60602,White Female,0,0,0,0,0,0,0,0
60602,Hispanic Male,0,0,0,0,0,0,0,0
60602,Hispanic Female,0,0,0,0,0,0,0,0
60602,Asian Male,0,0,0,0,0,0,0,0
60602,Asian Female,0,0,0,0,0,0,0,0
60605,Black Male,0,0,0,1,0,0,0,1
60605,Black Female,0,0,0,0,0,0,0,0
60605,White Male,0,0,0,0,0,0,0,0
60605,White Female,0,0,0,0,0,0,0,0
60605,Hispanic Male,0,0,0,0,0,0,0,0
60605,Hispanic Female,0,0,0,0,0,0,0,0
60605,Asian Male,0,0,0,0,0,0,0,0
60605,Asian Female,0,0,0,0,0,0,0,0
60607,Black Male,0,3,3,5,6,4,2,23
60607,Black Female,0,0,0,0,1,0,0,1
60607,White Male,0,0,0,0,0,0,0,0
60607,White Female,0,0,0,0,0,0,0,0
60607,Hispanic Male,0,0,0,2,0,0,0,2
60607,Hispanic Female,0,0,0,0,0,0,1,1
60607,Asian Male,0,0,0,0,0,0,0,0
60607,Asian Female,0,0,0,0,0,0,0,0
60608,Black Male,4,16,19,8,10,57,73,187
60608,Black Female,0,0,0,0,0,3,2,5
60608,White Male,0,1,0,0,0,0,1,2
60608,White Female,0,0,0,0,0,0,0,0
60608,Hispanic Male,2,2,4,1,2,10,9,30
60608,Hispanic Female,0,0,0,0,0,0,0,0
60608,Asian Male,0,0,0,0,0,0,0,0
60608,Asian Female,0,0,0,0,0,0,0,0
60609,Black Male,3,9,2,7,7,5,7,40
60609,Black Female,0,0,0,0,2,0,0,2
60609,White Male,0,0,0,0,0,0,2,2
60609,White Female,0,0,0,0,0,0,0,0
60609,Hispanic Male,1,3,2,4,0,0,2,12
60609,Hispanic Female,0,0,0,0,0,0,0,0
60609,Asian Male,0,0,0,0,0,0,0,0
60609,Asian Female,0,0,0,0,0,0,0,0
60609,American Indian Male,0,0,0,0,1,0,0,1
60609,American Indian Female,0,0,0,0,0,0,0,0
60610,Black Male,2,2,2,2,0,2,5,15
60610,Black Female,0,0,0,0,0,0,0,0
60610,White Male,0,0,0,0,0,0,0,0
60610,White Female,0,0,0,0,0,0,0,0
60610,Hispanic Male,0,0,0,0,0,0,0,0
60610,Hispanic Female,0,0,0,0,0,0,0,0
60610,Asian Male,0,0,0,0,0,0,0,0
60610,Asian Female,0,0,0,0,0,0,0,0
60611,Black Male,1,0,0,0,0,0,0,1
60611,Black Female,0,0,0,0,0,0,0,0
60611,White Male,0,0,0,0,0,0,0,0
60611,White Female,0,0,0,0,0,0,0,0
60611,Hispanic Male,0,0,0,0,0,0,0,0
60611,Hispanic Female,0,0,0,0,0,0,0,0
60611,Asian Male,0,0,0,0,0,0,0,0
60611,Asian Female,0,0,0,0,0,0,0,0
60612,Black Male,9,14,9,6,0,12,10,60
60612,Black Female,0,0,0,1,0,0,0,1
60612,White Male,0,0,1,0,0,0,0,1
60612,White Female,0,0,0,0,0,0,0,0
60612,Hispanic Male,0,3,2,0,0,0,0,5
60612,Hispanic Female,0,0,0,0,0,0,0,0
60612,Asian Male,0,0,0,0,0,0,0,0
60612,Asian Female,0,0,0,0,0,0,0,0
60613,Black Male,0,0,0,1,0,0,0,1
60613,Black Female,0,0,0,0,0,0,0,0
60613,White Male,0,0,0,0,0,0,0,0
60613,White Female,0,0,0,0,0,0,0,0
60613,Hispanic Male,0,0,0,1,0,0,0,1
60613,Hispanic Female,0,0,0,0,0,0,0,0
60613,Asian Male,0,0,0,0,0,0,0,0
60613,Asian Female,0,0,0,0,0,0,0,0
60614,Black Male,0,1,0,0,0,0,0,1
60614,Black Female,0,0,0,0,0,0,0,0
60614,White Male,0,0,0,0,0,0,0,0
60614,White Female,0,0,0,0,0,0,0,0
60614,Hispanic Male,0,0,0,0,0,0,0,0
60614,Hispanic Female,0,0,0,0,0,0,0,0
60614,Asian Male,0,0,0,0,0,0,0,0
60614,Asian Female,0,0,0,0,0,0,0,0
60615,Black Male,6,4,4,3,2,5,1,25
60615,Black Female,0,0,0,0,1,1,0,2
60615,White Male,0,0,0,0,0,0,0,0
60615,White Female,0,0,0,0,0,0,0,0
60615,Hispanic Male,0,0,0,0,0,0,0,0
60615,Hispanic Female,0,0,0,0,0,0,0,0
60615,Asian Male,0,0,0,0,0,0,0,0
60615,Asian Female,0,0,0,0,0,0,0,0
60616,Black Male,2,3,1,1,1,2,2,12
60616,Black Female,1,0,0,0,0,0,0,1
60616,White Male,0,0,0,0,0,0,0,0
60616,White Female,0,0,0,0,0,0,0,0
60616,Hispanic Male,0,0,0,0,0,0,0,0
60616,Hispanic Female,0,0,0,0,0,0,0,0
60616,Asian Male,0,0,0,0,0,0,0,0
60616,Asian Female,0,0,0,0,0,0,0,0
60617,Black Male,8,11,6,9,10,9,7,60
60617,Black Female,0,1,1,0,1,0,0,3
60617,White Male,0,0,0,0,0,0,0,0
60617,White Female,0,0,0,0,0,0,0,0
60617,Hispanic Male,0,3,1,0,0,2,1,7
60617,Hispanic Female,0,0,0,0,0,0,0,0
60617,Asian Male,0,0,0,0,0,0,0,0
60617,Asian Female,0,0,0,0,0,0,0,0
60618,Black Male,4,1,0,1,0,1,0,8
60618,Black Female,0,0,0,0,1,0,0,0
60618,White Male,0,0,0,0,0,0,0,0
60618,White Female,0,0,0,0,0,0,0,0
60618,Hispanic Male,1,0,0,1,2,3,0,0
60618,Hispanic Female,0,0,0,0,0,0,0,0
60618,Asian Male,0,0,0,0,0,0,0,0
60618,Asian Female,0,0,0,0,0,0,0,0
60619,Black Male,12,14,10,11,4,10,14,75
60619,Black Female,2,1,1,0,0,1,1,6
60619,White Male,0,0,0,0,0,0,0,0
60619,White Female,0,0,0,0,0,0,0,0
60619,Hispanic Male,0,0,0,0,0,0,0,0
60619,Hispanic Female,0,0,0,0,0,0,0,0
60619,Asian Male,0,0,0,0,0,0,0,0
60619,Asian Female,0,0,0,0,0,0,0,0
60620,Black Male,11,5,10,7,8,14,13,68
60620,Black Female,0,1,0,1,1,1,1,5
60620,White Male,0,0,0,0,0,0,0,0
60620,White Female,0,0,0,0,0,0,0,0
60620,Hispanic Male,0,0,0,0,0,0,0,0
60620,Hispanic Female,0,0,0,0,0,0,0,0
60620,Asian Male,0,0,0,0,0,0,0,0
60620,Asian Female,0,0,0,0,0,0,0,0
60621,Black Male,10,12,10,9,11,12,14,78
60621,Black Female,1,1,0,2,1,0,0,5
60621,White Male,0,0,0,0,0,0,0,0
60621,White Female,0,0,0,0,0,0,0,0
60621,Hispanic Male,1,2,0,0,0,0,0,3
60621,Hispanic Female,0,0,0,0,1,0,0,1
60621,Asian Male,0,0,0,0,0,0,0,0
60621,Asian Female,0,0,0,0,0,0,0,0
60622,Black Male,0,0,0,1,2,0,3,6
60622,Black Female,0,0,0,0,0,0,1,1
60622,White Male,0,0,0,0,0,0,0,0
60622,White Female,0,0,0,0,0,0,0,0
60622,Hispanic Male,0,0,0,0,1,0,0,1
60622,Hispanic Female,0,0,0,0,0,0,0,0
60622,Asian Male,0,0,0,0,0,0,0,0
60622,Asian Female,0,0,0,0,0,0,0,0
60623,Black Male,12,9,22,13,8,0,9,73
60623,Black Female,0,1,0,0,0,0,2,3
60623,White Male,0,0,0,0,0,0,0,0
60623,White Female,0,0,0,0,0,0,0,0
60623,Hispanic Male,3,4,5,9,5,0,5,31
60623,Hispanic Female,1,0,0,0,0,0,0,1
60623,Asian Male,0,0,0,0,0,0,0,0
60623,Asian Female,0,0,0,0,0,0,0,0
60624,Black Male,16,19,18,18,16,17,18,122
60624,Black Female,1,1,0,2,0,1,4,9
60624,White Male,0,0,0,0,0,0,0,0
60624,White Female,0,0,0,0,0,0,0,0
60624,Hispanic Male,1,0,0,0,0,2,0,3
60624,Hispanic Female,0,0,0,0,0,0,0,0
60624,Asian Male,0,0,0,0,0,0,0,0
60624,Asian Female,0,0,0,0,0,0,0,0
60625,Black Male,0,4,5,1,0,1,1,12
60625,Black Female,0,0,0,0,0,0,0,0
60625,White Male,0,0,0,0,0,0,1,1
60625,White Female,0,0,0,0,0,0,0,0
60625,Hispanic Male,1,2,0,1,4,1,2,11
60625,Hispanic Female,0,0,0,0,0,0,0,0
60625,Asian Male,1,0,0,0,0,0,0,1
60625,Asian Female,0,0,0,0,0,0,0,0
60625,American Indian Male,0,0,0,0,0,0,1,1
60625,American Indian Female,0,0,0,0,0,0,0,0
60626,Black Male,3,3,3,7,7,2,0,25
60626,Black Female,1,1,0,0,0,0,2,4
60626,White Male,0,0,0,1,0,0,0,1
60626,White Female,0,0,0,0,0,0,0,0
60626,Hispanic Male,0,0,0,1,0,0,1,2
60626,Hispanic Female,0,0,0,0,0,0,0,0
60626,Asian Male,0,0,0,0,0,0,0,0
60626,Asian Female,0,0,0,0,0,0,0,0
60628,Black Male,18,16,11,12,15,17,20,109
60628,Black Female,0,1,0,0,0,2,0,3
60628,White Male,0,0,0,0,0,0,0,0
60628,White Female,0,0,0,0,0,0,0,0
60628,Hispanic Male,0,0,0,0,0,0,0,0
60628,Hispanic Female,0,0,0,0,0,0,0,0
60628,Asian Male,0,0,0,0,0,0,0,0
60628,Asian Female,0,0,0,0,0,0,0,0
60629,Black Male,7,6,8,4,5,7,7,44
60629,Black Female,0,0,0,0,0,0,0,0
60629,White Male,0,0,0,1,0,0,0,1
60629,White Female,0,0,0,0,0,0,0,0
60629,Hispanic Male,2,0,2,4,3,0,5,16
60629,Hispanic Female,0,0,0,1,0,2,0,3
60629,Asian Male,0,0,0,0,0,0,0,0
60629,Asian Female,0,0,0,0,0,0,0,0
60630,Black Male,1,0,0,1,0,1,0,3
60630,Black Female,0,0,0,0,0,0,0,0
60630,White Male,0,0,0,0,1,1,0,2
60630,White Female,0,0,0,0,0,0,0,0
60630,Hispanic Male,0,0,0,0,0,1,2,3
60630,Hispanic Female,0,0,0,0,0,0,0,0
60630,Asian Male,0,0,0,0,0,0,0,0
60630,Asian Female,0,0,0,0,0,0,0,0
60631,Black Male,0,0,0,0,1,0,0,1
60631,Black Female,0,0,0,0,0,0,0,0
60631,White Male,0,1,0,0,0,0,0,1
60631,White Female,0,0,0,0,0,0,0,0
60631,Hispanic Male,0,0,0,0,0,0,0,0
60631,Hispanic Female,0,0,0,0,0,0,0,0
60631,Asian Male,0,0,0,0,0,0,0,0
60631,Asian Female,0,0,0,0,0,0,0,0
60632,Black Male,1,0,0,0,0,0,0,1
60632,Black Female,0,0,0,0,0,0,0,0
60632,White Male,0,0,0,0,0,0,0,0
60632,White Female,0,0,0,0,0,0,0,0
60632,Hispanic Male,5,2,2,1,1,5,3,19
60632,Hispanic Female,0,0,0,0,0,0,0,0
60632,Asian Male,0,0,0,0,0,0,0,0
60632,Asian Female,0,0,0,0,0,0,0,0
60633,Black Male,3,0,0,0,0,0,0,3
60633,Black Female,0,0,0,0,0,0,0,0
60633,White Male,0,0,0,0,0,0,0,0
60633,White Female,0,0,0,0,0,0,0,0
60633,Hispanic Male,0,0,0,0,0,0,0,0
60633,Hispanic Female,0,0,0,0,0,0,0,0
60633,Asian Male,0,0,0,0,0,0,0,0
60633,Asian Female,0,0,0,0,0,0,0,0
60634,Black Male,0,0,0,0,2,0,2,4
60634,Black Female,0,0,0,0,0,0,0,0
60634,White Male,0,0,1,1,0,0,1,3
60634,White Female,1,0,0,0,0,0,0,1
60634,Hispanic Male,2,1,0,1,3,0,1,8
60634,Hispanic Female,2,0,0,0,0,0,0,2
60634,Asian Male,0,0,0,0,0,0,0,0
60634,Asian Female,0,0,0,0,0,0,0,0
60636,Black Male,12,6,10,10,11,8,7,64
60636,Black Female,0,0,0,1,1,1,0,3
60636,White Male,0,0,0,0,0,0,0,0
60636,White Female,0,0,0,0,0,0,0,0
60636,Hispanic Male,0,0,0,0,0,0,0,0
60636,Hispanic Female,0,0,0,0,0,0,0,0
60636,Asian Male,0,0,0,0,0,0,0,0
60636,Asian Female,0,0,0,0,0,0,0,0
60637,Black Male,6,10,9,10,7,3,9,54
60637,Black Female,0,0,0,0,0,0,1,1
60637,White Male,0,0,0,0,0,0,0,0
60637,White Female,0,0,0,0,0,0,0,0
60637,Hispanic Male,0,1,0,0,0,0,0,1
60637,Hispanic Female,0,0,0,0,0,0,0,0
60637,Asian Male,0,0,0,0,0,0,0,0
60637,Asian Female,0,0,0,0,0,0,0,0
60638,Black Male,0,0,0,0,0,1,1,2
60638,Black Female,0,0,0,0,0,0,0,0
60638,White Male,0,0,1,0,0,0,1,2
60638,White Female,0,0,0,0,0,0,2,2
60638,Hispanic Male,0,0,0,0,1,0,0,1
60638,Hispanic Female,0,0,0,0,2,0,0,2
60638,Asian Male,0,0,0,0,0,0,0,0
60638,Asian Female,0,0,0,0,0,0,0,0
60639,Black Male,0,3,0,2,6,2,3,16
60639,Black Female,0,0,0,0,0,0,0,0
60639,White Male,0,0,0,0,0,0,1,1
60639,White Female,0,0,0,0,0,0,0,0
60639,Hispanic Male,4,6,3,7,1,5,3,29
60639,Hispanic Female,0,1,0,0,0,0,0,1
60639,Asian Male,0,0,0,0,0,0,0,0
60639,Asian Female,0,0,0,0,0,0,0,0
60640,Black Male,1,0,2,0,0,2,0,5
60640,Black Female,1,0,0,0,0,0,0,1
60640,White Male,0,0,0,0,0,0,0,0
60640,White Female,0,0,0,0,0,0,0,0
60640,Hispanic Male,0,2,0,0,3,0,1,6
60640,Hispanic Female,0,0,0,0,0,0,0,0
60640,Asian Male,0,0,0,0,0,0,0,0
60640,Asian Female,0,0,0,0,0,0,1,1
60640,American Indian Male,0,0,0,0,0,1,0,1
60640,American Indian Female,0,0,0,0,0,0,0,0
60641,Black Male,4,0,0,2,0,0,2,8
60641,Black Female,0,0,0,0,0,1,0,1
60641,White Male,0,0,0,0,1,0,1,2
60641,White Female,0,0,0,0,0,0,0,0
60641,Hispanic Male,0,0,0,2,2,3,2,9
60641,Hispanic Female,0,1,0,0,1,0,0,2
60641,Asian Male,0,0,0,0,0,0,0,0
60641,Asian Female,0,0,0,0,0,0,0,0
60643,Black Male,9,4,3,6,6,1,4,33
60643,Black Female,1,0,0,0,0,0,0,1
60643,White Male,0,0,0,0,0,0,0,0
60643,White Female,0,0,0,0,0,0,0,0
60643,Hispanic Male,0,0,0,0,0,0,0,0
60643,Hispanic Female,0,0,0,0,0,0,0,0
60643,Asian Male,0,0,0,0,0,0,0,0
60643,Asian Female,0,0,0,0,0,0,0,0
60644,Black Male,13,13,12,21,15,9,14,97
60644,Black Female,0,0,1,1,0,1,3,6
60644,White Male,1,0,0,0,0,0,0,1
60644,White Female,0,0,0,0,0,0,0,0
60644,Hispanic Male,1,0,0,1,0,1,1,4
60644,Hispanic Female,0,0,0,0,0,,0,0
60644,Asian Male,0,0,0,0,0,0,0,0
60644,Asian Female,0,0,0,0,0,0,0,0
60645,Black Male,0,3,4,5,0,1,1,14
60645,Black Female,1,0,0,0,0,0,0,1
60645,White Male,0,0,0,1,0,0,1,2
60645,White Female,0,0,0,0,0,0,0,0
60645,Hispanic Male,0,1,0,1,1,0,0,3
60645,Hispanic Female,0,0,0,0,0,1,0,1
60645,Asian Male,0,0,0,0,0,0,0,0
60645,Asian Female,0,0,0,0,0,0,0,0
60645,American Indian Male,0,0,0,0,1,0,1,2
60645,American Indian Female,0,0,0,0,0,0,0,0
60646,Black Male,0,0,0,0,0,0,1,1
60646,Black Female,0,0,0,0,0,0,0,0
60646,White Male,0,0,0,0,0,0,0,0
60646,White Female,0,0,0,0,0,0,0,0
60646,Hispanic Male,0,1,0,0,0,0,1,2
60646,Hispanic Female,0,0,0,0,0,0,0,0
60646,Asian Male,0,0,0,0,0,0,0,0
60646,Asian Female,0,0,0,0,0,0,0,0
60647,Black Male,2,0,1,1,0,0,2,6
60647,Black Female,0,0,0,0,0,0,0,0
60647,White Male,0,0,0,0,0,0,0,0
60647,White Female,0,0,0,0,0,0,0,0
60647,Hispanic Male,1,1,2,5,1,1,2,13
60647,Hispanic Female,0,0,0,0,0,0,0,0
60647,Asian Male,0,0,0,0,0,0,0,0
60647,Asian Female,0,0,0,0,0,0,0,0
60649,Black Male,7,3,7,7,8,8,12,52
60649,Black Female,0,0,0,0,0,0,0,0
60649,White Male,0,0,0,0,0,0,0,0
60649,White Female,0,0,0,0,0,0,0,0
60649,Hispanic Male,0,0,0,0,0,0,0,0
60649,Hispanic Female,0,0,0,0,0,0,0,0
60649,Asian Male,0,0,0,0,0,0,0,0
60649,Asian Female,0,0,0,0,0,0,0,0
60651,Black Male,9,4,9,7,9,14,16,68
60651,Black Female,1,1,1,0,3,0,1,7
60651,White Male,0,0,0,0,0,0,0,0
60651,White Female,0,0,0,0,0,0,0,0
60651,Hispanic Male,1,1,3,2,3,0,4,14
60651,Hispanic Female,0,0,1,2,0,0,0,3
60651,Asian Male,0,0,0,0,0,0,0,0
60651,Asian Female,0,0,0,0,0,0,0,0
60652,Black Male,3,1,1,1,3,1,1,11
60652,Black Female,0,0,0,0,0,0,0,0
60652,White Male,0,0,0,0,0,0,0,0
60652,White Female,0,0,0,0,0,0,0,0
60652,Hispanic Male,0,0,1,0,0,2,2,5
60652,Hispanic Female,0,0,0,0,0,0,0,0
60652,Asian Male,0,0,0,0,0,0,0,0
60652,Asian Female,0,0,0,0,0,0,0,0
60653,Black Male,4,4,3,6,6,7,2,32
60653,Black Female,0,0,1,0,0,0,0,1
60653,White Male,0,0,0,0,0,0,0,0
60653,White Female,0,0,0,0,0,0,0,0
60653,Hispanic Male,0,0,0,0,1,0,0,1
60653,Hispanic Female,0,0,0,0,0,0,0,0
60653,Asian Male,0,0,0,0,0,0,0,0
60653,Asian Female,0,0,0,0,0,0,0,0
60656,Black Male,0,0,0,0,0,0,0,0
60656,Black Female,0,0,0,0,0,0,0,0
60656,White Male,0,1,0,0,0,0,0,1
60656,White Female,0,0,0,0,0,0,0,0
60656,Hispanic Male,0,0,0,0,0,0,0,0
60656,Hispanic Female,0,0,0,0,0,0,0,0
60656,Asian Male,0,0,0,0,0,0,0,0
60656,Asian Female,0,0,0,0,0,0,0,0
60659,Black Male,0,1,2,2,2,0,0,7
60659,Black Female,0,1,0,1,0,0,0,2
60659,White Male,0,0,0,0,0,0,0,0
60659,White Female,0,0,0,0,0,0,0,0
60659,Hispanic Male,1,0,0,0,0,1,1,3
60659,Hispanic Female,0,0,0,0,1,0,0,1
60659,Asian Male,0,0,0,0,0,0,0,0
60659,Asian Female,0,0,0,0,0,0,0,0
60660,Black Male,0,1,1,0,0,0,0,2
60660,Black Female,0,0,0,0,0,0,0,0
60660,White Male,1,0,0,0,0,0,0,1
60660,White Female,0,0,0,0,0,0,0,0
60660,Hispanic Male,0,0,0,1,0,0,0,1
60660,Hispanic Female,0,0,0,0,0,0,0,0
60660,Asian Male,0,0,0,0,0,0,0,0
60660,Asian Female,0,0,0,0,0,0,0,0
60668,Black Male,0,0,0,0,0,0,0,0
60668,Black Female,0,0,0,0,0,0,0,0
60668,White Male,0,0,0,0,0,0,0,0
60668,White Female,0,0,0,0,0,0,0,0
60668,Hispanic Male,0,0,0,0,0,0,0,0
60668,Hispanic Female,0,0,0,0,1,0,0,1
60668,Asian Male,0,0,0,0,0,0,0,0
60668,Asian Female,0,0,0,0,0,0,0,0
60707,Black Male,0,1,1,1,1,0,0,4
60707,Black Female,0,0,0,0,0,0,0,0
60707,White Male,0,0,0,0,0,0,0,0
60707,White Female,0,0,0,0,0,0,0,0
60707,Hispanic Male,0,0,1,0,1,0,0,2
60707,Hispanic Female,0,0,0,0,0,0,0,0
60707,Asian Male,0,0,0,0,0,0,0,0
60707,Asian Female,0,0,0,0,0,0,0,0
60714,Black Male,0,0,0,0,0,1,0,1
60714,Black Female,0,0,0,0,0,0,0,0
60714,White Male,0,0,0,0,0,0,0,0
60714,White Female,0,0,0,0,0,0,0,0
60714,Hispanic Male,0,0,0,0,0,0,0,0
60714,Hispanic Female,0,0,0,0,0,0,0,0
60714,Asian Male,0,0,0,0,0,0,0,0
60714,Asian Female,0,0,0,0,0,0,0,0
60802,Black Male,0,0,0,0,1,0,0,1
60802,Black Female,0,0,0,0,0,0,0,0
60802,White Male,0,0,0,0,0,0,0,0
60802,White Female,0,0,0,0,0,0,0,0
60802,Hispanic Male,0,0,0,0,0,0,0,0
60802,Hispanic Female,0,0,0,0,0,0,0,0
60802,Asian Male,0,0,0,0,0,0,0,0
60802,Asian Female,0,0,0,0,0,0,0,0
60803,Black Male,0,1,0,0,0,0,0,1
60803,Black Female,0,0,0,0,0,0,0,0
60803,White Male,0,0,0,0,0,0,0,0
60803,White Female,0,0,0,0,0,0,0,0
60803,Hispanic Male,0,0,0,0,0,0,0,0
60803,Hispanic Female,0,0,0,0,0,0,0,0
60803,Asian Male,0,0,0,0,0,0,0,0
60803,Asian Female,0,0,0,0,0,0,0,0
60804,Black Male,1,1,0,0,0,0,0,2
60804,Black Female,0,0,0,0,0,0,0,0
60804,White Male,0,0,0,0,0,0,2,2
60804,White Female,0,0,0,0,0,0,0,0
60804,Hispanic Male,0,0,1,5,0,0,5,11
60804,Hispanic Female,0,0,0,0,0,0,1,1
60804,Asian Male,0,0,0,0,0,0,0,0
60804,Asian Female,0,0,0,0,0,0,0,0
60805,Black Male,0,1,0,0,1,0,0,2
60805,Black Female,0,0,0,0,0,0,0,0
60805,White Male,0,0,1,0,0,0,1,2
60805,White Female,0,0,0,0,0,0,0,0
60805,Hispanic Male,0,0,0,0,0,0,0,0
60805,Hispanic Female,0,0,0,0,0,0,0,0
60805,Asian Male,0,0,0,0,0,0,0,0
60805,Asian Female,0,0,0,0,0,0,0,0
60808,Black Male,0,0,0,0,0,1,0,1
60808,Black Female,0,0,0,0,0,0,0,0
60808,White Male,0,0,0,0,0,0,0,0
60808,White Female,0,0,0,0,0,0,0,0
60808,Hispanic Male,0,0,0,0,0,0,0,0
60808,Hispanic Female,0,0,0,0,0,0,0,0
60808,Asian Male,0,0,0,0,0,0,0,0
60808,Asian Female,0,0,0,0,0,0,0,0
60827,Black Male,4,6,2,6,2,5,2,27
60827,Black Female,0,1,0,0,1,0,0,2
60827,White Male,0,0,0,0,0,0,0,0
60827,White Female,0,0,0,0,0,0,0,0
60827,Hispanic Male,0,0,0,0,0,0,0,0
60827,Hispanic Female,0,0,0,0,0,0,0,0
60827,Asian Male,0,0,0,0,0,0,0,0
60827,Asian Female,0,0,0,0,0,0,0,0
60901,Black Male,0,1,0,0,1,0,0,2
60901,Black Female,0,0,0,0,0,0,0,0
60901,White Male,0,0,0,0,0,0,0,0
60901,White Female,0,0,0,0,0,0,0,0
60901,Hispanic Male,0,0,1,0,0,0,0,1
60901,Hispanic Female,0,0,0,0,0,0,0,0
60901,Asian Male,0,0,0,0,0,0,0,0
60901,Asian Female,0,0,0,0,0,0,0,0
60914,Black Male,0,0,0,0,0,0,0,0
60914,Black Female,0,0,0,0,0,0,0,0
60914,White Male,0,0,0,0,0,0,0,0
60914,White Female,0,0,0,0,0,0,0,0
60914,Hispanic Male,0,0,0,0,0,0,0,0
60914,Hispanic Female,0,0,0,0,0,0,0,0
60914,Asian Male,0,0,0,0,0,0,0,0
60914,Asian Female,0,0,0,0,0,0,0,0
60950,Black Male,0,0,0,0,1,1,0,2
60950,Black Female,0,0,0,0,0,0,0,0
60950,White Male,0,0,0,0,0,0,0,0
60950,White Female,0,0,0,0,0,0,0,0
60950,Hispanic Male,0,0,0,0,0,1,0,1
60950,Hispanic Female,0,0,0,0,0,0,0,0
60950,Asian Male,0,0,0,0,0,0,0,0
60950,Asian Female,0,0,0,0,0,0,0,0
60954,Black Male,0,1,0,0,0,0,0,1
60954,Black Female,0,0,0,0,0,0,0,0
60954,White Male,0,0,0,0,0,0,0,0
60954,White Female,0,0,0,0,0,0,0,0
60954,Hispanic Male,0,0,0,0,0,0,0,0
60954,Hispanic Female,0,0,0,0,0,0,0,0
60954,Asian Male,0,0,0,0,0,0,0,0
60954,Asian Female,0,0,0,0,0,0,0,0
60955,Black Male,0,0,0,1,0,1,0,2
60955,Black Female,0,0,0,0,0,0,0,0
60955,White Male,0,0,0,0,0,0,0,0
60955,White Female,0,0,0,0,0,0,0,0
60955,Hispanic Male,0,0,0,0,0,0,0,0
60955,Hispanic Female,0,0,0,0,0,0,0,0
60955,Asian Male,0,0,0,0,0,0,0,0
60955,Asian Female,0,0,0,0,0,0,0,0
61021,Black Male,0,0,0,0,0,0,2,2
61021,Black Female,0,0,0,0,0,0,0,0
61021,White Male,0,0,0,0,0,0,0,0
61021,White Female,0,0,0,0,0,0,0,0
61021,Hispanic Male,0,0,0,0,0,0,0,0
61021,Hispanic Female,0,0,0,0,0,0,0,0
61021,Asian Male,0,0,0,0,0,0,0,0
